"germplasmName","FullSampleName"
"TZKBH19_233",NA
"TZKBH19_234",NA
"TZKBH19_235",NA
"TZKBH19_236",NA
"TZKBH19_237",NA
"TZKBH19_238",NA
"TZKBH19_239",NA
"TZKBH19_240",NA
"TZKBH19_241",NA
"TZKBH19_242",NA
"TZKBH19_243",NA
"TZKBH19_244",NA
"TZKBH19_245",NA
"TZKBH19_246",NA
"TZKBH19_247",NA
"TZKBH19_248",NA
"TZKBH19_249",NA
"TZKBH19_250",NA
"TZKBH19_251",NA
"TZKBH19_252",NA
"TZKBH19_253",NA
"TZKBH19_254",NA
"TZKBH19_255",NA
"TZKBH19_256",NA
"TZKBH19_257",NA
"TZKBH19_258",NA
"TZKBH19_259",NA
"TZKBH19_260",NA
"TZKBH19_261",NA
"TZKBH19_262",NA
"TZKBH19_263",NA
"TZKBH19_264",NA
"TZKBH19_265",NA
"TZKBH19_266",NA
"TZKBH19_267",NA
"TZKBH19_268",NA
"TZKBH19_269",NA
"TZKBH19_270",NA
"TZKBH19_271",NA
"TZKBH19_272",NA
"TZKBH19_273",NA
"TZKBH19_274",NA
"TZKBH19_275",NA
"TZKBH19_276",NA
"TZKBH19_277",NA
"TZKBH19_278",NA
"TZKBH19_279",NA
"TZKBH19_280",NA
"TZKBH19_281",NA
"TZKBH19_282",NA
"TZKBH19_283",NA
"TZKBH19_284",NA
"TZKBH19_285",NA
"TZKBH19_286",NA
"TZKBH19_287",NA
"TZKBH19_288",NA
"TZKBH19_289",NA
"TZKBH19_290",NA
"TZKBH19_291",NA
"TZKBH19_292",NA
"TZKBH19_293",NA
"TZKBH19_294",NA
"TZKBH19_295",NA
"TZKBH19_296",NA
"TZKBH19_297",NA
"TZKBH19_298",NA
"TZKBH19_299",NA
"TZKBH19_300",NA
"TZKBH19_301",NA
"TZKBH19_302",NA
"TZKBH19_303",NA
"TZKBH19_304",NA
"TZKBH19_305",NA
"TZKBH19_306",NA
"TZKBH19_307",NA
"TZKBH19_308",NA
"TZKBH19_309",NA
"TZKBH19_310",NA
"TZKBH19_311",NA
"TZKBH19_312",NA
"TZKBH19_313",NA
"TZKBH19_314",NA
"TZKBH19_315",NA
"TZKBH19_316",NA
"TZKBH19_317",NA
"TZKBH19_318",NA
"TZKBH19_319",NA
"TZKBH19_320",NA
"TZKBH19_321",NA
"TZKBH19_322",NA
"TZKBH19_323",NA
"TZKBH19_324",NA
"TZKBH19_325",NA
"TZKBH19_326",NA
"TZKBH19_327",NA
"TZKBH19_328",NA
"TZKBH19_329",NA
"TZKBH19_330",NA
"TZKBH19_331",NA
"TZKBH19_332",NA
"TZKBH19_333",NA
"TZKBH19_334",NA
"TZKBH19_335",NA
"TZKBH19_336",NA
"TZKBH19_337",NA
"TZKBH19_338",NA
"TZKBH19_339",NA
"TZKBH19_340",NA
"TZKBH19_341",NA
"TZKBH19_342",NA
"TZKBH19_343",NA
"TZKBH19_344",NA
"TZKBH19_345",NA
"TZKBH19_346",NA
"TZKBH19_347",NA
"TZKBH19_348",NA
"TZKBH19_349",NA
"TZKBH19_350",NA
"TZKBH19_351",NA
"TZKBH19_352",NA
"TZKBH19_353",NA
"TZKBH19_354",NA
"TZKBH19_355",NA
"TZKBH19_356",NA
"TZKBH19_357",NA
"TZKBH19_358",NA
"TZKBH19_359",NA
"TZKBH19_360",NA
"TZKBH19_361",NA
"TZKBH19_362",NA
"TZKBH19_363",NA
"TZKBH19_364",NA
"TZKBH19_365",NA
"TZKBH19_366",NA
"TZKBH19_367",NA
"TZKBH19_368",NA
"TZKBH19_369",NA
"TZKBH19_370",NA
"TZKBH19_371",NA
"TZKBH19_372",NA
"TZKBH19_373",NA
"TZKBH19_374",NA
"TZKBH19_375",NA
"TZKBH19_376",NA
"TZKBH19_377",NA
"TZKBH19_378",NA
"TZKBH19_379",NA
"TZKBH19_380",NA
"TZKBH19_381",NA
"TZKBH19_382",NA
"TZKBH19_383",NA
"TZKBH19_384",NA
"TZKBH19_385",NA
"TZKBH19_386",NA
"TZKBH19_387",NA
"TZKBH19_388",NA
"TZKBH19_389",NA
"TZKBH19_390",NA
"TZKBH19_391",NA
"TZKBH19_392",NA
"TZKBH19_393",NA
"TZKBH19_394",NA
"TZKBH19_395",NA
"TZKBH19_396",NA
"TZKBH19_397",NA
"TZKBH19_398",NA
"TZKBH19_399",NA
"TZKBH19_400",NA
"TZKBH19_401",NA
"TZKBH19_402",NA
"TZKBH19_403",NA
"TZKBH19_404",NA
"TZKBH19_405",NA
"TZKBH19_406",NA
"TZKBH19_407",NA
"TZKBH19_408",NA
"TZKBH19_409",NA
"TZKBH19_410",NA
"TZKBH19_411",NA
"TZKBH19_412",NA
"TZKBH19_413",NA
"TZKBH19_414",NA
"TZKBH19_415",NA
"TZKBH19_416",NA
"TZKBH19_417",NA
"TZKBH19_418",NA
"TZKBH19_419",NA
"TZKBH19_420",NA
"TZKBH19_421",NA
"TZKBH19_422",NA
"TZKBH19_423",NA
"TZKBH19_424",NA
"TZKBH19_425",NA
"TZKBH19_426",NA
"TZKBH19_427",NA
"TZKBH19_428",NA
"TZKBH19_429",NA
"TZKBH19_430",NA
"TZKBH19_431",NA
"TZKBH19_432",NA
"TZKBH19_433",NA
"TZKBH19_434",NA
"TZKBH19_435",NA
"TZKBH19_436",NA
"TZKBH19_437",NA
"TZKBH19_438",NA
"TZKBH19_439",NA
"TZKBH19_440",NA
"TZKBH19_441",NA
"TZKBH19_442",NA
"TZKBH19_443",NA
"TZKBH19_444",NA
"TZKBH19_445",NA
"TZKBH19_446",NA
"TZKBH19_447",NA
"TZKBH19_448",NA
"TZKBH19_449",NA
"TZKBH19_450",NA
"TZKBH19_451",NA
"TZKBH19_452",NA
"TZKBH19_453",NA
"TZKBH19_454",NA
"TZKBH19_455",NA
"TZKBH19_456",NA
"TZKBH19_457",NA
"TZKBH19_458",NA
"TZKBH19_459",NA
"TZKBH19_460",NA
"TZKBH19_461",NA
"TZKBH19_462",NA
"TZKBH19_463",NA
"TZKBH19_464",NA
"TZKBH19_465",NA
"TZKBH19_466",NA
"TZKBH19_467",NA
"TZKBH19_468",NA
"TZKBH19_469",NA
"TZKBH19_470",NA
"TZKBH19_471",NA
"TZKBH19_472",NA
"TZKBH19_473",NA
"TZKBH19_474",NA
"TZKBH19_475",NA
"TZKBH19_476",NA
"TZKBH19_477",NA
"TZKBH19_478",NA
"TZKBH19_479",NA
"TZKBH19_480",NA
"TZKBH19_481",NA
"TZKBH19_482",NA
"TZKBH19_483",NA
"TZKBH19_484",NA
"TZKBH19_485",NA
"TZKBH19_486",NA
"TZKBH19_487",NA
"TZKBH19_488",NA
"TZKBH19_489",NA
"TZKBH19_490",NA
"TZKBH19_491",NA
"TZKBH19_492",NA
"TZKBH19_493",NA
"TZKBH19_494",NA
"TZKBH19_495",NA
"TZKBH19_496",NA
"TZKBH19_497",NA
"TZKBH19_498",NA
"TZKBH19_499",NA
"TZKBH19_500",NA
"TZKBH19_501",NA
"TZKBH19_502",NA
"TZKBH19_503",NA
"TZKBH19_504",NA
"TZKBH19_505",NA
"TZKBH19_506",NA
"TZKBH19_507",NA
"TZKBH19_508",NA
"TZKBH19_509",NA
"TZKBH19_510",NA
"TZKBH19_511",NA
"TZKBH19_512",NA
"TZKBH19_513",NA
"TZKBH19_514",NA
"TZKBH19_515",NA
"TZKBH19_516",NA
"TZKBH19_517",NA
"TZKBH19_518",NA
"TZKBH19_519",NA
"TZKBH19_520",NA
"TZKBH19_521",NA
"TZKBH19_522",NA
"TZKBH19_523",NA
"TZKBH19_524",NA
"TZKBH19_525",NA
"TZKBH19_526",NA
"TZKBH19_527",NA
"TZKBH19_528",NA
"TZKBH19_529",NA
"TZKBH19_530",NA
"TZKBH19_531",NA
"TZKBH19_532",NA
"TZKBH19_533",NA
"TZKBH19_534",NA
"TZKBH19_535",NA
"TZKBH19_536",NA
"TZKBH19_537",NA
"TZKBH19_538",NA
"TZKBH19_539",NA
"TZKBH19_540",NA
"TZKBH19_541",NA
"TZKBH19_542",NA
"TZKBH19_543",NA
"TZKBH19_544",NA
"TZKBH19_545",NA
"TZKBH19_546",NA
"TZKBH19_547",NA
"TZKBH19_548",NA
"TZKBH19_549",NA
"TZKBH19_550",NA
"TZKBH19_551",NA
"TZKBH19_552",NA
"TZKBH19_553",NA
"TZKBH19_554",NA
"TZKBH19_555",NA
"TZKBH19_556",NA
"TZKBH19_557",NA
"TZKBH19_558",NA
"TZKBH19_559",NA
"TZKBH19_560",NA
"TZKBH19_561",NA
"TZKBH19_562",NA
"TZKBH19_563",NA
"TZKBH19_564",NA
"TZKBH19_565",NA
"TZKBH19_566",NA
"TZKBH19_567",NA
"TZKBH19_568",NA
"TZKBH19_569",NA
"TZKBH19_570",NA
"TZKBH19_571",NA
"TZKBH19_572",NA
"TZKBH19_573",NA
"TZKBH19_574",NA
"TZKBH19_575",NA
"TZKBH19_576",NA
"TZKBH19_577",NA
"TZKBH19_578",NA
"TZKBH19_579",NA
"TZKBH19_580",NA
"TZKBH19_581",NA
"TZKBH19_582",NA
"TZKBH19_583",NA
"TZKBH19_584",NA
"TZKBH19_585",NA
"TZKBH19_586",NA
"TZKBH19_587",NA
"TZKBH19_588",NA
"TZKBH19_589",NA
"TZKBH19_590",NA
"TZKBH19_591",NA
"ECU183",NA
"PER206",NA
"PER333",NA
"COL2131",NA
"ECU159",NA
"PER315",NA
"PER353",NA
"PER431",NA
"COL1107",NA
"PER221",NA
"COL144",NA
"COL262",NA
"COL2173",NA
"TZTC07.0048",NA
"TZKBH11.139",NA
"TZKBH11.166",NA
"TZKBH11.113",NA
"TZKBH11.251",NA
"58308","I58308:250304631"
"TZKBH11.449",NA
"TZKBH11.319",NA
"TZ91.01730",NA
"IITA-TMS-IBA9101730","I9101730:250304520"
"TZUKG155OP07_064",NA
"TMS-IBA000_0388",NA
"TMS-IBA96_1089A",NA
